experiment_version,dataset,forecast_origin,model_id,graph_mode,seed,max_epochs,min_epochs,early_stopping_patience,early_stopping_min_relative_improvement,batch_size,optimizer,learning_rate,full_run_task_id,execution_stage,loss,inner_validation_definition,refit_policy,input_contract,node_ids_sha256,data_slice_sha256,graph_sha256,embedding_sha256,placebo_permutation_sha256,source_commit_or_lock,config_sha256,metric_protocol_sha256,adapter_status,control_faithfulness,prohibited_files,planned_status
FULL_UNIFIED_RUN_V1,M5,2015-12-07,tcn_no_graph,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0019_m5_20151207_tcn_no_graph_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,identity_90x90,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,c19e90dc05d6ddb641349a56d3ccf7c0ef7a06e48cee4c066b70ede07b8a4cf5,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mtgnn_no_graph,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0473_store_item_20170619_mtgnn_no_graph_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,not_applicable,f811746fa7022ebf336f9ecd2434af5f365ecbf6,c08bfb7e3da17f147310c64575cb6ad0dc0ef1f85b53f0f4cc11f7a1a79374e0,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mtgnn_no_graph,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0474_store_item_20170619_mtgnn_no_graph_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,not_applicable,f811746fa7022ebf336f9ecd2434af5f365ecbf6,a5e1ed068445d4101c7aaafddce10465235063654c25a4968171322df986e39d,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,mtgnn_no_graph,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0475_store_item_20170717_mtgnn_no_graph_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,learned_at_runtime|adapter_graph_export_required,not_applicable,not_applicable,f811746fa7022ebf336f9ecd2434af5f365ecbf6,98c87717d260637b852908f434440b2fc998609afb84ac2e9387b935bda1e186,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,mtgnn_no_graph,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0476_store_item_20170717_mtgnn_no_graph_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,learned_at_runtime|adapter_graph_export_required,not_applicable,not_applicable,f811746fa7022ebf336f9ecd2434af5f365ecbf6,3fdd328876ca7663aa1267d4358485893e0660322e00baf2475c770afa60ccbf,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,mtgnn_no_graph,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0477_store_item_20170717_mtgnn_no_graph_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,learned_at_runtime|adapter_graph_export_required,not_applicable,not_applicable,f811746fa7022ebf336f9ecd2434af5f365ecbf6,43f65487573235a9e5aed013cf63b88f230c53b0042a76cde5aaa641650e3068,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0478_m5_20151207_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,48f6c4e76d2cc2259174c1829ad96030be785993822f8c2bbc81740e5843d0a1,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0479_m5_20151207_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,502b7a8e78d6dc2acec620ef87d578c0fce19f698c8ddd539105d3fd50cc076e,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0480_m5_20151207_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,93f4441d93e496f8bd2746329f574a8b9423c66124df332ad048286a6991d324,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0481_m5_20160104_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,f5862d189e165a9bc0f97938b4029a6713f62c4bca579c9ca2d9a188c9349445,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0482_m5_20160104_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,2413999f453a5b6dc8ae9e0fcedaca9370e9a4f87816b74ef4cb811b3c7cb6ac,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0483_m5_20160104_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,f008faebf0357ee4551a2fa840923eaead5103df367f55ca3b7cae1b28d4cf6d,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0484_m5_20160201_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,38878adf2668cb06011f755979d480c1fa58eb35e305d87df7674b29fe3147ee,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0485_m5_20160201_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,1eb27dca68bb52dfb33605ccb210ca813f73fb933152502b7d72a5c0ae6189f2,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0486_m5_20160201_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,6f3a2c7d168ed4e8c42ea3be19ebfea8ec14ec3b30f6b5d1f0d3a808091bf922,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0487_favorita_20170301_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,1c6c506e93a2204ec5196d60947667a24cf0070a6cc6f4d4a937846283634b66,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0488_favorita_20170301_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,18ddd146a48e9dc2f3d9aca7ca815f0e4f86b66a8f4cc95d840a7ac07e320a2f,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0489_favorita_20170301_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,54968cc79c909a129c87d608cc669a383793a981c65cb01a6c6f2b2c0c87cd0b,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0490_favorita_20170329_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,8c4149ec9bb9b2d1abfb4f9834c7a69a88e457e9b58a5707cdad825c223ac0c4,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0491_favorita_20170329_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,c404136b9a7bdf5b540818cd8affcdf2cc08c5aa2913b415a63b338e2a510ce3,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0492_favorita_20170329_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,1322837fc649d137388f222f9e8d0d308797ee2d38f2b44ba1503df880a46159,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0493_favorita_20170426_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,efd0cc3ab8adb46ab75d2833719d2d4b1c6f6081ee04ff6b03fbade713d9aec8,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0494_favorita_20170426_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,9e6703f95bf9c7f6aeb1cda54c82d821e870b9c330ffd784b0d5f3dbb4ab07dc,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0495_favorita_20170426_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,a4baba50b9c8c189774171ee38f367682adcf86b2f10d5cb8e8f16bd3a546103,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0496_store_item_20170522_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,172bcef84eb22bdc7abd0e8ee8d77c5548fc54249d79d6d69c7f54dbe550fbea,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0497_store_item_20170522_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,fda468b2e8685dd1117620a05f9d1d3f113e7d9f620450a0b3af3497d793aadc,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0498_store_item_20170522_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,afed3cbd8fa5d7bd461f5793881ccb544cc1db33632a1c4c9e26ae571a8d4dcb,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mtgnn_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0499_store_item_20170619_mtgnn_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,e9d72b51bece95434b81ccb8bb301b457acc306f48c4e86e432a78f4abc16b4d,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mtgnn_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0500_store_item_20170619_mtgnn_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,7bb4598d9dc2188f502f25d2c4c98b3de7ec10cd1885306840c6b81d337440d0,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mtgnn_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0501_store_item_20170619_mtgnn_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f811746fa7022ebf336f9ecd2434af5f365ecbf6,a733fc61d035b222371968fa048f27cb0570dd2aa4073e7137632b9ea4dba746,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,topology_placebo,test.csv|sample_submission.csv|sealed_independent_test,pending
