experiment_version,dataset,forecast_origin,model_id,graph_mode,seed,max_epochs,min_epochs,early_stopping_patience,early_stopping_min_relative_improvement,batch_size,optimizer,learning_rate,full_run_task_id,execution_stage,loss,inner_validation_definition,refit_policy,input_contract,node_ids_sha256,data_slice_sha256,graph_sha256,embedding_sha256,placebo_permutation_sha256,source_commit_or_lock,config_sha256,metric_protocol_sha256,adapter_status,control_faithfulness,prohibited_files,planned_status
FULL_UNIFIED_RUN_V1,M5,2015-12-07,seasonal_naive,none,13,,,,,4,native,,v1_0001_m5_20151207_seasonal_naive_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e6a9759eec74735c27f556ca1b69d374f5ed9b8062cf2b075e198f1be3af6aff,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0292_m5_20160104_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,a3690e2eb901dc95819dfd1ffcff81e7cf722eb004946c5ab5e18116cd60b8cc,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0293_m5_20160104_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,b2b7a043a3ab05d3b509fe6e2771d1c80d063d16022c12553ddd65a0cc08b8d1,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0294_m5_20160104_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,df2e30916f8ab45dc5b519565f0687efb0e8395ebffb45c89bd3ee3e1ce0cc45,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0295_m5_20160201_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,c939240bb8973bdfa2e3dbf6e9d327217d19cfb45cac47d78b1e69267b4f5900,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0296_m5_20160201_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e01f6a588e92d99e2f35f496834e2f73c3c94b922e29aa96aa1fab585d0803ad,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0297_m5_20160201_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,3016e2d14ad01bc58bf8bc0ed0e99fd89d95ae1895eb99367eaa330b9cef355d,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,9d3153708f7b435c1053b09f73cef23be887b4add866c78cb666ed22550b495a,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0298_favorita_20170301_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,55dc80374cd57120ded1af94a404fe3169d392e3a0e2c0f29bd6d1a2eed1002e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,cb4544e2c4c1343e4f028fe852fb9235377b68de26558f3f00c61d23517e55cf,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0299_favorita_20170301_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,55dc80374cd57120ded1af94a404fe3169d392e3a0e2c0f29bd6d1a2eed1002e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,b7acb3514a4ed8cafb091725caeb56e9114a0f80a3aeca587f130f7c58efcf23,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0300_favorita_20170301_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,55dc80374cd57120ded1af94a404fe3169d392e3a0e2c0f29bd6d1a2eed1002e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,8c750569e2d99d0d4b1a8dcabfb91bfa0c2868e4d147853ee3da5b4fbefd7623,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0301_favorita_20170329_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,61b843616ad20b3c0f66e85ec548fd8ee39336145e3b216b3e7363c867264271,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,6c4b5c5357a9fde6b8dde2903b3899b324012822b2dc435462f3390f497d1b41,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0302_favorita_20170329_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,61b843616ad20b3c0f66e85ec548fd8ee39336145e3b216b3e7363c867264271,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,c5415775106db2435b9f6891328a941a1258a24b4d389998ccd5abdca57fa560,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0303_favorita_20170329_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,61b843616ad20b3c0f66e85ec548fd8ee39336145e3b216b3e7363c867264271,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,0c15a747cc967f0ae67dddb58711238d061389fbff5cc8e1c1a5d5da3dc097ee,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0304_favorita_20170426_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,c5ea41145b284ccabb9c8485eff0a16b0d7d6e25e5c1c3c30f9e41f0516db7ad,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,fc35f60d513d0ed0a013f85607b6b2baccad87f2c5457baec7c4bc3e5f8e3d2e,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0305_favorita_20170426_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,c5ea41145b284ccabb9c8485eff0a16b0d7d6e25e5c1c3c30f9e41f0516db7ad,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,cf573aac6e8147e0d6f5a056d557d99239eab08c033ac800c62d44a80f6dde72,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0306_favorita_20170426_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,c5ea41145b284ccabb9c8485eff0a16b0d7d6e25e5c1c3c30f9e41f0516db7ad,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,99c253cd6072637aec0d286f46aed555513dfaf7747a350d93b341952c181cae,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0307_store_item_20170522_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,16faaf5314d2d656099b5dfcf1294a6e3ae99741f8f303dcc812754898b52246,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,392e05192ba325d756629448e2428aa51ef4a3390a2ad4e2d58b94cffcb1eabf,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0308_store_item_20170522_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,16faaf5314d2d656099b5dfcf1294a6e3ae99741f8f303dcc812754898b52246,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,f3c31faa863a2ebe0236460bced08b342e56f2b8d22997594630eca7cd70588d,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-05-22,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0309_store_item_20170522_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,96f573b570f1b2d301538d41f90dacef49f3190e6f15d4c0105641fefebfcd31,16faaf5314d2d656099b5dfcf1294a6e3ae99741f8f303dcc812754898b52246,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,acbe4064894ab5a61d62c126256bebfe81e3d81107f1aad1f049bb44363c4c25,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0310_store_item_20170619_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,0fbc52c84fd91f7cae2d2b0d15d8eb3627c8926e5b3fe3208f25e73f9d77146e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,4460a978673f064412a9ad437409b6bd93bbe6aebabc9f5421128709947f9f86,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0311_store_item_20170619_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,0fbc52c84fd91f7cae2d2b0d15d8eb3627c8926e5b3fe3208f25e73f9d77146e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,e3fe51bf320bd822337a181bfbd054982a3be5401a06b2f76927fa06d0144561,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0312_store_item_20170619_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,0fbc52c84fd91f7cae2d2b0d15d8eb3627c8926e5b3fe3208f25e73f9d77146e,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,13b478be85204738a10e7d40a7471badabbab878c2e41cb83641a9e2b597bb0a,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,timemixerpp,none,13,50,10,7,0.001,4,Adam,0.001,v1_0313_store_item_20170717_timemixerpp_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,34d53ca2bc8d880fcab243b4a0c32e211cbc184f8aa88af0a0cc7daa0679b437,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,02986b10650f71736b971b6b8804715e5ba760702eed38f2a2f67c8f1e739748,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,timemixerpp,none,29,50,10,7,0.001,4,Adam,0.001,v1_0314_store_item_20170717_timemixerpp_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,34d53ca2bc8d880fcab243b4a0c32e211cbc184f8aa88af0a0cc7daa0679b437,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,48259324c771343f2b3d76626b8241006b6680a4f3cc782ab2758436d25e1d1c,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,timemixerpp,none,47,50,10,7,0.001,4,Adam,0.001,v1_0315_store_item_20170717_timemixerpp_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,34d53ca2bc8d880fcab243b4a0c32e211cbc184f8aa88af0a0cc7daa0679b437,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,de7cdf216f2b608b5876f56c22b5a681f411111c7d602c457058f982a2f1163a,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,mixlinear,none,13,50,10,7,0.001,4,Adam,0.01,v1_0316_m5_20151207_mixlinear_s13,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,37d66afc7294887357188de075a1e3bf196be4cfea1f5241ece05a78f0ee26dc,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,mixlinear,none,29,50,10,7,0.001,4,Adam,0.01,v1_0317_m5_20151207_mixlinear_s29,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,46c20a4f754ca7d208a0064fc0bb4e4fab059ae5aa069c3418cb11c1e1711f9b,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,mixlinear,none,47,50,10,7,0.001,4,Adam,0.01,v1_0318_m5_20151207_mixlinear_s47,stage_2,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,4e848b74ea357e0224e7040a2b5ea8d3cfd77d9b55bb869887df86ed6bfc2751,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,21c4360d8be4fc36154c2cf1c430bf44179488a0273d239c317fff462b95545c,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,forecast_model,,pending
